Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hashtable_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable_base()
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> > >::_M_allocate_buckets(unsigned long)
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>*)
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> > >::_Hashtable_alloc()
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> > >::~_Hashtable_alloc()
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Prime_rehash_policy::_Prime_rehash_policy(float)
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_Hashtable_ebo_helper()
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> >, true>::_Hashtable_ebo_helper()
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> >, true>::~_Hashtable_ebo_helper()
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Hashtable_ebo_helper()
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<1, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Hashtable_ebo_helper()
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hashtable_ebo_helper<2, std::__detail::_Mod_range_hashing, true>::_Hashtable_ebo_helper()
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hash_node_base** std::__addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hash_node_base** std::__to_address<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base**)
  0.00      0.01     0.00        1     0.00     0.00  void std::_Destroy<std::thread*>(std::thread*, std::thread*)
  0.00      0.01     0.00        1     0.00     0.00  void std::_Destroy<std::thread*, std::thread>(std::thread*, std::thread*, std::allocator<std::thread>&)
  0.00      0.01     0.00        1     0.00     0.00  std::__detail::_Hash_node_base** std::addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
  0.00      0.01     0.00        1     0.00     0.00  std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 99.98% of 0.01 seconds

index % time    self  children    called     name
                0.00    0.00   19052/38128       LS_RPC::RpcHeader::_internal_method_name[abi:cxx11]() const [4]
                0.01    0.00   19076/38128       LS_RPC::RpcHeader::_internal_service_name[abi:cxx11]() const [3]
[1]    100.0    0.01    0.00   38128         google::protobuf::internal::ArenaStringPtr::Get[abi:cxx11]() const [1]
                0.00    0.00   38183/38183       google::protobuf::internal::TaggedPtr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::Get() const [18]
-----------------------------------------------
                                                 <spontaneous>
[2]     50.0    0.00    0.01                 LS_RPC::RpcHeader::ByteSizeLong() const [2]
                0.00    0.00    9540/19042       LS_RPC::RpcHeader::_internal_service_name[abi:cxx11]() const [3]
                0.00    0.00    9505/19016       LS_RPC::RpcHeader::_internal_method_name[abi:cxx11]() const [4]
                0.00    0.00    9530/19069       LS_RPC::RpcHeader::_internal_args_size() const [35]
                0.00    0.00    9517/9517        google::protobuf::internal::WireFormatLite::BytesSize(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [107]
                0.00    0.00    4764/9565        google::protobuf::internal::WireFormatLite::UInt32SizePlusOne(unsigned int) [82]
-----------------------------------------------
                0.00    0.00    9502/19042       LS_RPC::RpcHeader::_InternalSerialize(unsigned char*, google::protobuf::io::EpsCopyOutputStream*) const [5]
                0.00    0.00    9540/19042       LS_RPC::RpcHeader::ByteSizeLong() const [2]
[3]     50.0    0.00    0.01   19042         LS_RPC::RpcHeader::_internal_service_name[abi:cxx11]() const [3]
                0.01    0.00   19076/38128       google::protobuf::internal::ArenaStringPtr::Get[abi:cxx11]() const [1]
-----------------------------------------------
                0.00    0.00    9505/19016       LS_RPC::RpcHeader::ByteSizeLong() const [2]
                0.00    0.00    9511/19016       LS_RPC::RpcHeader::_InternalSerialize(unsigned char*, google::protobuf::io::EpsCopyOutputStream*) const [5]
[4]     50.0    0.00    0.00   19016         LS_RPC::RpcHeader::_internal_method_name[abi:cxx11]() const [4]
                0.00    0.00   19052/38128       google::protobuf::internal::ArenaStringPtr::Get[abi:cxx11]() const [1]
-----------------------------------------------
                                                 <spontaneous>
[5]     50.0    0.00    0.00                 LS_RPC::RpcHeader::_InternalSerialize(unsigned char*, google::protobuf::io::EpsCopyOutputStream*) const [5]
                0.00    0.00    9511/19016       LS_RPC::RpcHeader::_internal_method_name[abi:cxx11]() const [4]
                0.00    0.00    9502/19042       LS_RPC::RpcHeader::_internal_service_name[abi:cxx11]() const [3]
                0.00    0.00    9539/19069       LS_RPC::RpcHeader::_internal_args_size() const [35]
                0.00    0.00    9535/9535        google::protobuf::io::EpsCopyOutputStream::WriteBytesMaybeAliased(unsigned int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned char*) [105]
                0.00    0.00    4789/62362       google::protobuf::internal::InternalMetadata::have_unknown_fields() const [13]
                0.00    0.00    4777/9559        google::protobuf::io::EpsCopyOutputStream::EnsureSpace(unsigned char*) [89]
                0.00    0.00    4768/9562        google::protobuf::internal::WireFormatLite::WriteUInt32ToArray(int, unsigned int, unsigned char*) [86]
-----------------------------------------------
                0.00    0.00    4772/62362       LS_RPC::GetFriendsListRequest::_InternalSerialize(unsigned char*, google::protobuf::io::EpsCopyOutputStream*) const [625]
                0.00    0.00    4789/62362       LS_RPC::RpcHeader::_InternalSerialize(unsigned char*, google::protobuf::io::EpsCopyOutputStream*) const [5]
                0.00    0.00   14379/62362       void google::protobuf::internal::InternalMetadata::Delete<google::protobuf::UnknownFieldSet>() [43]
                0.00    0.00   38422/62362       google::protobuf::internal::InternalMetadata::arena() const [14]
[13]     0.0    0.00    0.00   62362         google::protobuf::internal::InternalMetadata::have_unknown_fields() const [13]
-----------------------------------------------
                0.00    0.00   38426/38426       google::protobuf::MessageLite::GetArenaForAllocation() const [16]
[14]     0.0    0.00    0.00   38426         google::protobuf::internal::InternalMetadata::arena() const [14]
                0.00    0.00   38422/62362       google::protobuf::internal::InternalMetadata::have_unknown_fields() const [13]
                0.00    0.00   38379/38379       google::protobuf::Arena* google::protobuf::internal::InternalMetadata::PtrValue<google::protobuf::Arena>() const [15]
-----------------------------------------------
                0.00    0.00   38379/38379       google::protobuf::internal::InternalMetadata::arena() const [14]
[15]     0.0    0.00    0.00   38379         google::protobuf::Arena* google::protobuf::internal::InternalMetadata::PtrValue<google::protobuf::Arena>() const [15]
-----------------------------------------------
                0.00    0.00    4797/38369       LS_RPC::GetFriendsListResponse::~GetFriendsListResponse() [140]
                0.00    0.00    4802/38369       LS_RPC::GetFriendsListRequest::~GetFriendsListRequest() [137]
                0.00    0.00    4806/38369       LS_RPC::RpcHeader::SharedDtor() [129]
                0.00    0.00    4807/38369       LS_RPC::GetFriendsListRequest::SharedDtor() [133]
                0.00    0.00    4814/38369       LS_RPC::RpcHeader::~RpcHeader() [127]
                0.00    0.00    4816/38369       LS_RPC::GetFriendsListResponse::SharedDtor() [125]
                0.00    0.00    9527/38369       MyrpcChannel::CallMethod(google::protobuf::MethodDescriptor const*, google::protobuf::RpcController*, google::protobuf::Message const*, google::protobuf::Message*, google::protobuf::Closure*) [153]
[16]     0.0    0.00    0.00   38369         google::protobuf::MessageLite::GetArenaForAllocation() const [16]
                0.00    0.00   38426/38426       google::protobuf::internal::InternalMetadata::arena() const [14]
-----------------------------------------------
                0.00    0.00   38185/38185       google::protobuf::internal::TaggedPtr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::Get() const [18]
[17]     0.0    0.00    0.00   38185         google::protobuf::internal::TaggedPtr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::as_int() const [17]
-----------------------------------------------
                0.00    0.00   38183/38183       google::protobuf::internal::ArenaStringPtr::Get[abi:cxx11]() const [1]
[18]     0.0    0.00    0.00   38183         google::protobuf::internal::TaggedPtr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::Get() const [18]
                0.00    0.00   38185/38185       google::protobuf::internal::TaggedPtr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::as_int() const [17]
-----------------------------------------------
                0.00    0.00    9680/19387       __gthread_mutex_unlock(pthread_mutex_t*) [50]
                0.00    0.00    9707/19387       __gthread_mutex_lock(pthread_mutex_t*) [48]
[19]     0.0    0.00    0.00   19387         __gthread_active_p() [19]
-----------------------------------------------
                0.00    0.00   19259/19259       void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [24]
